date,kr_interest
2018-11-15,2.183
2018-11-16,2.183
2018-11-17,2.183
2018-11-18,2.183
2018-11-19,2.183
2018-11-20,2.183
2018-11-21,2.183
2018-11-22,2.183
2018-11-23,2.183
2018-11-24,2.183
2018-11-25,2.183
2018-11-26,2.183
2018-11-27,2.183
2018-11-28,2.183
2018-11-29,2.183
2018-11-30,2.183
2018-12-01,1.988
2018-12-02,1.988
2018-12-03,1.988
2018-12-04,1.988
2018-12-05,1.988
2018-12-06,1.988
2018-12-07,1.988
2018-12-08,1.988
2018-12-09,1.988
2018-12-10,1.988
2018-12-11,1.988
2018-12-12,1.988
2018-12-13,1.988
2018-12-14,1.988
2018-12-15,1.988
2018-12-16,1.988
2018-12-17,1.988
2018-12-18,1.988
2018-12-19,1.988
2018-12-20,1.988
2018-12-21,1.988
2018-12-22,1.988
2018-12-23,1.988
2018-12-24,1.988
2018-12-25,1.988
2018-12-26,1.988
2018-12-27,1.988
2018-12-28,1.988
2018-12-29,1.988
2018-12-30,1.988
2018-12-31,1.988
2019-01-01,1.967
2019-01-02,1.967
2019-01-03,1.967
2019-01-04,1.967
2019-01-05,1.967
2019-01-06,1.967
2019-01-07,1.967
2019-01-08,1.967
2019-01-09,1.967
2019-01-10,1.967
2019-01-11,1.967
2019-01-12,1.967
2019-01-13,1.967
2019-01-14,1.967
2019-01-15,1.967
2019-01-16,1.967
2019-01-17,1.967
2019-01-18,1.967
2019-01-19,1.967
2019-01-20,1.967
2019-01-21,1.967
2019-01-22,1.967
2019-01-23,1.967
2019-01-24,1.967
2019-01-25,1.967
2019-01-26,1.967
2019-01-27,1.967
2019-01-28,1.967
2019-01-29,1.967
2019-01-30,1.967
2019-01-31,1.967
2019-02-01,1.947
2019-02-02,1.947
2019-02-03,1.947
2019-02-04,1.947
2019-02-05,1.947
2019-02-06,1.947
2019-02-07,1.947
2019-02-08,1.947
2019-02-09,1.947
2019-02-10,1.947
2019-02-11,1.947
2019-02-12,1.947
2019-02-13,1.947
2019-02-14,1.947
2019-02-15,1.947
2019-02-16,1.947
2019-02-17,1.947
2019-02-18,1.947
2019-02-19,1.947
2019-02-20,1.947
2019-02-21,1.947
2019-02-22,1.947
2019-02-23,1.947
2019-02-24,1.947
2019-02-25,1.947
2019-02-26,1.947
2019-02-27,1.947
2019-02-28,1.947
2019-03-01,1.918
2019-03-02,1.918
2019-03-03,1.918
2019-03-04,1.918
2019-03-05,1.918
2019-03-06,1.918
2019-03-07,1.918
2019-03-08,1.918
2019-03-09,1.918
2019-03-10,1.918
2019-03-11,1.918
2019-03-12,1.918
2019-03-13,1.918
2019-03-14,1.918
2019-03-15,1.918
2019-03-16,1.918
2019-03-17,1.918
2019-03-18,1.918
2019-03-19,1.918
2019-03-20,1.918
2019-03-21,1.918
2019-03-22,1.918
2019-03-23,1.918
2019-03-24,1.918
2019-03-25,1.918
2019-03-26,1.918
2019-03-27,1.918
2019-03-28,1.918
2019-03-29,1.918
2019-03-30,1.918
2019-03-31,1.918
2019-04-01,1.847
2019-04-02,1.847
2019-04-03,1.847
2019-04-04,1.847
2019-04-05,1.847
2019-04-06,1.847
2019-04-07,1.847
2019-04-08,1.847
2019-04-09,1.847
2019-04-10,1.847
2019-04-11,1.847
2019-04-12,1.847
2019-04-13,1.847
2019-04-14,1.847
2019-04-15,1.847
2019-04-16,1.847
2019-04-17,1.847
2019-04-18,1.847
2019-04-19,1.847
2019-04-20,1.847
2019-04-21,1.847
2019-04-22,1.847
2019-04-23,1.847
2019-04-24,1.847
2019-04-25,1.847
2019-04-26,1.847
2019-04-27,1.847
2019-04-28,1.847
2019-04-29,1.847
2019-04-30,1.847
2019-05-01,1.795
2019-05-02,1.795
2019-05-03,1.795
2019-05-04,1.795
2019-05-05,1.795
2019-05-06,1.795
2019-05-07,1.795
2019-05-08,1.795
2019-05-09,1.795
2019-05-10,1.795
2019-05-11,1.795
2019-05-12,1.795
2019-05-13,1.795
2019-05-14,1.795
2019-05-15,1.795
2019-05-16,1.795
2019-05-17,1.795
2019-05-18,1.795
2019-05-19,1.795
2019-05-20,1.795
2019-05-21,1.795
2019-05-22,1.795
2019-05-23,1.795
2019-05-24,1.795
2019-05-25,1.795
2019-05-26,1.795
2019-05-27,1.795
2019-05-28,1.795
2019-05-29,1.795
2019-05-30,1.795
2019-05-31,1.795
2019-06-01,1.607
2019-06-02,1.607
2019-06-03,1.607
2019-06-04,1.607
2019-06-05,1.607
2019-06-06,1.607
2019-06-07,1.607
2019-06-08,1.607
2019-06-09,1.607
2019-06-10,1.607
2019-06-11,1.607
2019-06-12,1.607
2019-06-13,1.607
2019-06-14,1.607
2019-06-15,1.607
2019-06-16,1.607
2019-06-17,1.607
2019-06-18,1.607
2019-06-19,1.607
2019-06-20,1.607
2019-06-21,1.607
2019-06-22,1.607
2019-06-23,1.607
2019-06-24,1.607
2019-06-25,1.607
2019-06-26,1.607
2019-06-27,1.607
2019-06-28,1.607
2019-06-29,1.607
2019-06-30,1.607
2019-07-01,1.482
2019-07-02,1.482
2019-07-03,1.482
2019-07-04,1.482
2019-07-05,1.482
2019-07-06,1.482
2019-07-07,1.482
2019-07-08,1.482
2019-07-09,1.482
2019-07-10,1.482
2019-07-11,1.482
2019-07-12,1.482
2019-07-13,1.482
2019-07-14,1.482
2019-07-15,1.482
2019-07-16,1.482
2019-07-17,1.482
2019-07-18,1.482
2019-07-19,1.482
2019-07-20,1.482
2019-07-21,1.482
2019-07-22,1.482
2019-07-23,1.482
2019-07-24,1.482
2019-07-25,1.482
2019-07-26,1.482
2019-07-27,1.482
2019-07-28,1.482
2019-07-29,1.482
2019-07-30,1.482
2019-07-31,1.482
2019-08-01,1.258
2019-08-02,1.258
2019-08-03,1.258
2019-08-04,1.258
2019-08-05,1.258
2019-08-06,1.258
2019-08-07,1.258
2019-08-08,1.258
2019-08-09,1.258
2019-08-10,1.258
2019-08-11,1.258
2019-08-12,1.258
2019-08-13,1.258
2019-08-14,1.258
2019-08-15,1.258
2019-08-16,1.258
2019-08-17,1.258
2019-08-18,1.258
2019-08-19,1.258
2019-08-20,1.258
2019-08-21,1.258
2019-08-22,1.258
2019-08-23,1.258
2019-08-24,1.258
2019-08-25,1.258
2019-08-26,1.258
2019-08-27,1.258
2019-08-28,1.258
2019-08-29,1.258
2019-08-30,1.258
2019-08-31,1.258
2019-09-01,1.441
2019-09-02,1.441
2019-09-03,1.441
2019-09-04,1.441
2019-09-05,1.441
2019-09-06,1.441
2019-09-07,1.441
2019-09-08,1.441
2019-09-09,1.441
2019-09-10,1.441
2019-09-11,1.441
2019-09-12,1.441
2019-09-13,1.441
2019-09-14,1.441
2019-09-15,1.441
2019-09-16,1.441
2019-09-17,1.441
2019-09-18,1.441
2019-09-19,1.441
2019-09-20,1.441
2019-09-21,1.441
2019-09-22,1.441
2019-09-23,1.441
2019-09-24,1.441
2019-09-25,1.441
2019-09-26,1.441
2019-09-27,1.441
2019-09-28,1.441
2019-09-29,1.441
2019-09-30,1.441
2019-10-01,1.556
2019-10-02,1.556
2019-10-03,1.556
2019-10-04,1.556
2019-10-05,1.556
2019-10-06,1.556
2019-10-07,1.556
2019-10-08,1.556
2019-10-09,1.556
2019-10-10,1.556
2019-10-11,1.556
2019-10-12,1.556
2019-10-13,1.556
2019-10-14,1.556
2019-10-15,1.556
2019-10-16,1.556
2019-10-17,1.556
2019-10-18,1.556
2019-10-19,1.556
2019-10-20,1.556
2019-10-21,1.556
2019-10-22,1.556
2019-10-23,1.556
2019-10-24,1.556
2019-10-25,1.556
2019-10-26,1.556
2019-10-27,1.556
2019-10-28,1.556
2019-10-29,1.556
2019-10-30,1.556
2019-10-31,1.556
2019-11-01,1.704
2019-11-02,1.704
2019-11-03,1.704
2019-11-04,1.704
2019-11-05,1.704
2019-11-06,1.704
2019-11-07,1.704
2019-11-08,1.704
2019-11-09,1.704
2019-11-10,1.704
2019-11-11,1.704
2019-11-12,1.704
2019-11-13,1.704
2019-11-14,1.704
2019-11-15,1.704
2019-11-16,1.704
2019-11-17,1.704
2019-11-18,1.704
2019-11-19,1.704
2019-11-20,1.704
2019-11-21,1.704
2019-11-22,1.704
2019-11-23,1.704
2019-11-24,1.704
2019-11-25,1.704
2019-11-26,1.704
2019-11-27,1.704
2019-11-28,1.704
2019-11-29,1.704
2019-11-30,1.704
2019-12-01,1.612
2019-12-02,1.612
2019-12-03,1.612
2019-12-04,1.612
2019-12-05,1.612
2019-12-06,1.612
2019-12-07,1.612
2019-12-08,1.612
2019-12-09,1.612
2019-12-10,1.612
2019-12-11,1.612
2019-12-12,1.612
2019-12-13,1.612
2019-12-14,1.612
2019-12-15,1.612
2019-12-16,1.612
2019-12-17,1.612
2019-12-18,1.612
2019-12-19,1.612
2019-12-20,1.612
2019-12-21,1.612
2019-12-22,1.612
2019-12-23,1.612
2019-12-24,1.612
2019-12-25,1.612
2019-12-26,1.612
2019-12-27,1.612
2019-12-28,1.612
2019-12-29,1.612
2019-12-30,1.612
2019-12-31,1.612
2020-01-01,1.585
2020-01-02,1.585
2020-01-03,1.585
2020-01-04,1.585
2020-01-05,1.585
2020-01-06,1.585
2020-01-07,1.585
2020-01-08,1.585
2020-01-09,1.585
2020-01-10,1.585
2020-01-11,1.585
2020-01-12,1.585
2020-01-13,1.585
2020-01-14,1.585
2020-01-15,1.585
2020-01-16,1.585
2020-01-17,1.585
2020-01-18,1.585
2020-01-19,1.585
2020-01-20,1.585
2020-01-21,1.585
2020-01-22,1.585
2020-01-23,1.585
2020-01-24,1.585
2020-01-25,1.585
2020-01-26,1.585
2020-01-27,1.585
2020-01-28,1.585
2020-01-29,1.585
2020-01-30,1.585
2020-01-31,1.585
2020-02-01,1.463
2020-02-02,1.463
2020-02-03,1.463
2020-02-04,1.463
2020-02-05,1.463
2020-02-06,1.463
2020-02-07,1.463
2020-02-08,1.463
2020-02-09,1.463
2020-02-10,1.463
2020-02-11,1.463
2020-02-12,1.463
2020-02-13,1.463
2020-02-14,1.463
2020-02-15,1.463
2020-02-16,1.463
2020-02-17,1.463
2020-02-18,1.463
2020-02-19,1.463
2020-02-20,1.463
2020-02-21,1.463
2020-02-22,1.463
2020-02-23,1.463
2020-02-24,1.463
2020-02-25,1.463
2020-02-26,1.463
2020-02-27,1.463
2020-02-28,1.463
2020-02-29,1.463
2020-03-01,1.396
2020-03-02,1.396
2020-03-03,1.396
2020-03-04,1.396
2020-03-05,1.396
2020-03-06,1.396
2020-03-07,1.396
2020-03-08,1.396
2020-03-09,1.396
2020-03-10,1.396
2020-03-11,1.396
2020-03-12,1.396
2020-03-13,1.396
2020-03-14,1.396
2020-03-15,1.396
2020-03-16,1.396
2020-03-17,1.396
2020-03-18,1.396
2020-03-19,1.396
2020-03-20,1.396
2020-03-21,1.396
2020-03-22,1.396
2020-03-23,1.396
2020-03-24,1.396
2020-03-25,1.396
2020-03-26,1.396
2020-03-27,1.396
2020-03-28,1.396
2020-03-29,1.396
2020-03-30,1.396
2020-03-31,1.396
2020-04-01,1.412
2020-04-02,1.412
2020-04-03,1.412
2020-04-04,1.412
2020-04-05,1.412
2020-04-06,1.412
2020-04-07,1.412
2020-04-08,1.412
2020-04-09,1.412
2020-04-10,1.412
2020-04-11,1.412
2020-04-12,1.412
2020-04-13,1.412
2020-04-14,1.412
2020-04-15,1.412
2020-04-16,1.412
2020-04-17,1.412
2020-04-18,1.412
2020-04-19,1.412
2020-04-20,1.412
2020-04-21,1.412
2020-04-22,1.412
2020-04-23,1.412
2020-04-24,1.412
2020-04-25,1.412
2020-04-26,1.412
2020-04-27,1.412
2020-04-28,1.412
2020-04-29,1.412
2020-04-30,1.412
2020-05-01,1.301
2020-05-02,1.301
2020-05-03,1.301
2020-05-04,1.301
2020-05-05,1.301
2020-05-06,1.301
2020-05-07,1.301
2020-05-08,1.301
2020-05-09,1.301
2020-05-10,1.301
2020-05-11,1.301
2020-05-12,1.301
2020-05-13,1.301
2020-05-14,1.301
2020-05-15,1.301
2020-05-16,1.301
2020-05-17,1.301
2020-05-18,1.301
2020-05-19,1.301
2020-05-20,1.301
2020-05-21,1.301
2020-05-22,1.301
2020-05-23,1.301
2020-05-24,1.301
2020-05-25,1.301
2020-05-26,1.301
2020-05-27,1.301
2020-05-28,1.301
2020-05-29,1.301
2020-05-30,1.301
2020-05-31,1.301
2020-06-01,1.282
2020-06-02,1.282
2020-06-03,1.282
2020-06-04,1.282
2020-06-05,1.282
2020-06-06,1.282
2020-06-07,1.282
2020-06-08,1.282
2020-06-09,1.282
2020-06-10,1.282
2020-06-11,1.282
2020-06-12,1.282
2020-06-13,1.282
2020-06-14,1.282
2020-06-15,1.282
2020-06-16,1.282
2020-06-17,1.282
2020-06-18,1.282
2020-06-19,1.282
2020-06-20,1.282
2020-06-21,1.282
2020-06-22,1.282
2020-06-23,1.282
2020-06-24,1.282
2020-06-25,1.282
2020-06-26,1.282
2020-06-27,1.282
2020-06-28,1.282
2020-06-29,1.282
2020-06-30,1.282
2020-07-01,1.246
2020-07-02,1.246
2020-07-03,1.246
2020-07-04,1.246
2020-07-05,1.246
2020-07-06,1.246
2020-07-07,1.246
2020-07-08,1.246
2020-07-09,1.246
2020-07-10,1.246
2020-07-11,1.246
2020-07-12,1.246
2020-07-13,1.246
2020-07-14,1.246
2020-07-15,1.246
2020-07-16,1.246
2020-07-17,1.246
2020-07-18,1.246
2020-07-19,1.246
2020-07-20,1.246
2020-07-21,1.246
2020-07-22,1.246
2020-07-23,1.246
2020-07-24,1.246
2020-07-25,1.246
2020-07-26,1.246
2020-07-27,1.246
2020-07-28,1.246
2020-07-29,1.246
2020-07-30,1.246
2020-07-31,1.246
2020-08-01,1.231
2020-08-02,1.231
2020-08-03,1.231
2020-08-04,1.231
2020-08-05,1.231
2020-08-06,1.231
2020-08-07,1.231
2020-08-08,1.231
2020-08-09,1.231
2020-08-10,1.231
2020-08-11,1.231
2020-08-12,1.231
2020-08-13,1.231
2020-08-14,1.231
2020-08-15,1.231
2020-08-16,1.231
2020-08-17,1.231
2020-08-18,1.231
2020-08-19,1.231
2020-08-20,1.231
2020-08-21,1.231
2020-08-22,1.231
2020-08-23,1.231
2020-08-24,1.231
2020-08-25,1.231
2020-08-26,1.231
2020-08-27,1.231
2020-08-28,1.231
2020-08-29,1.231
2020-08-30,1.231
2020-08-31,1.231
2020-09-01,1.328
2020-09-02,1.328
2020-09-03,1.328
2020-09-04,1.328
2020-09-05,1.328
2020-09-06,1.328
2020-09-07,1.328
2020-09-08,1.328
2020-09-09,1.328
2020-09-10,1.328
2020-09-11,1.328
2020-09-12,1.328
2020-09-13,1.328
2020-09-14,1.328
2020-09-15,1.328
2020-09-16,1.328
2020-09-17,1.328
2020-09-18,1.328
2020-09-19,1.328
2020-09-20,1.328
2020-09-21,1.328
2020-09-22,1.328
2020-09-23,1.328
2020-09-24,1.328
2020-09-25,1.328
2020-09-26,1.328
2020-09-27,1.328
2020-09-28,1.328
2020-09-29,1.328
2020-09-30,1.328
2020-10-01,1.34
2020-10-02,1.34
2020-10-03,1.34
2020-10-04,1.34
2020-10-05,1.34
2020-10-06,1.34
2020-10-07,1.34
2020-10-08,1.34
2020-10-09,1.34
2020-10-10,1.34
2020-10-11,1.34
2020-10-12,1.34
2020-10-13,1.34
2020-10-14,1.34
2020-10-15,1.34
2020-10-16,1.34
2020-10-17,1.34
2020-10-18,1.34
2020-10-19,1.34
2020-10-20,1.34
2020-10-21,1.34
2020-10-22,1.34
2020-10-23,1.34
2020-10-24,1.34
2020-10-25,1.34
2020-10-26,1.34
2020-10-27,1.34
2020-10-28,1.34
2020-10-29,1.34
2020-10-30,1.34
2020-10-31,1.34
2020-11-01,1.422
2020-11-02,1.422
2020-11-03,1.422
2020-11-04,1.422
2020-11-05,1.422
2020-11-06,1.422
2020-11-07,1.422
2020-11-08,1.422
2020-11-09,1.422
2020-11-10,1.422
2020-11-11,1.422
2020-11-12,1.422
2020-11-13,1.422
2020-11-14,1.422
2020-11-15,1.422
2020-11-16,1.422
2020-11-17,1.422
2020-11-18,1.422
2020-11-19,1.422
2020-11-20,1.422
2020-11-21,1.422
2020-11-22,1.422
2020-11-23,1.422
2020-11-24,1.422
2020-11-25,1.422
2020-11-26,1.422
2020-11-27,1.422
2020-11-28,1.422
2020-11-29,1.422
2020-11-30,1.422
2020-12-01,1.463
2020-12-02,1.463
2020-12-03,1.463
2020-12-04,1.463
2020-12-05,1.463
2020-12-06,1.463
2020-12-07,1.463
2020-12-08,1.463
2020-12-09,1.463
2020-12-10,1.463
2020-12-11,1.463
2020-12-12,1.463
2020-12-13,1.463
2020-12-14,1.463
2020-12-15,1.463
2020-12-16,1.463
2020-12-17,1.463
2020-12-18,1.463
2020-12-19,1.463
2020-12-20,1.463
2020-12-21,1.463
2020-12-22,1.463
2020-12-23,1.463
2020-12-24,1.463
2020-12-25,1.463
2020-12-26,1.463
2020-12-27,1.463
2020-12-28,1.463
2020-12-29,1.463
2020-12-30,1.463
2020-12-31,1.463
2021-01-01,1.459
2021-01-02,1.459
2021-01-03,1.459
2021-01-04,1.459
2021-01-05,1.459
2021-01-06,1.459
2021-01-07,1.459
2021-01-08,1.459
2021-01-09,1.459
2021-01-10,1.459
2021-01-11,1.459
2021-01-12,1.459
2021-01-13,1.459
2021-01-14,1.459
2021-01-15,1.459
2021-01-16,1.459
2021-01-17,1.459
2021-01-18,1.459
2021-01-19,1.459
2021-01-20,1.459
2021-01-21,1.459
2021-01-22,1.459
2021-01-23,1.459
2021-01-24,1.459
2021-01-25,1.459
2021-01-26,1.459
2021-01-27,1.459
2021-01-28,1.459
2021-01-29,1.459
2021-01-30,1.459
2021-01-31,1.459
2021-02-01,1.471
2021-02-02,1.471
2021-02-03,1.471
2021-02-04,1.471
2021-02-05,1.471
2021-02-06,1.471
2021-02-07,1.471
2021-02-08,1.471
2021-02-09,1.471
2021-02-10,1.471
2021-02-11,1.471
2021-02-12,1.471
2021-02-13,1.471
2021-02-14,1.471
2021-02-15,1.471
2021-02-16,1.471
2021-02-17,1.471
2021-02-18,1.471
2021-02-19,1.471
2021-02-20,1.471
2021-02-21,1.471
2021-02-22,1.471
2021-02-23,1.471
2021-02-24,1.471
2021-02-25,1.471
2021-02-26,1.471
2021-02-27,1.471
2021-02-28,1.471
2021-03-01,1.688
2021-03-02,1.688
2021-03-03,1.688
2021-03-04,1.688
2021-03-05,1.688
2021-03-06,1.688
2021-03-07,1.688
2021-03-08,1.688
2021-03-09,1.688
2021-03-10,1.688
2021-03-11,1.688
2021-03-12,1.688
2021-03-13,1.688
2021-03-14,1.688
2021-03-15,1.688
2021-03-16,1.688
2021-03-17,1.688
2021-03-18,1.688
2021-03-19,1.688
2021-03-20,1.688
2021-03-21,1.688
2021-03-22,1.688
2021-03-23,1.688
2021-03-24,1.688
2021-03-25,1.688
2021-03-26,1.688
2021-03-27,1.688
2021-03-28,1.688
2021-03-29,1.688
2021-03-30,1.688
2021-03-31,1.688
2021-04-01,1.736
2021-04-02,1.736
2021-04-03,1.736
2021-04-04,1.736
2021-04-05,1.736
2021-04-06,1.736
2021-04-07,1.736
2021-04-08,1.736
2021-04-09,1.736
2021-04-10,1.736
2021-04-11,1.736
2021-04-12,1.736
2021-04-13,1.736
2021-04-14,1.736
2021-04-15,1.736
2021-04-16,1.736
2021-04-17,1.736
2021-04-18,1.736
2021-04-19,1.736
2021-04-20,1.736
2021-04-21,1.736
2021-04-22,1.736
2021-04-23,1.736
2021-04-24,1.736
2021-04-25,1.736
2021-04-26,1.736
2021-04-27,1.736
2021-04-28,1.736
2021-04-29,1.736
2021-04-30,1.736
2021-05-01,1.811
2021-05-02,1.811
2021-05-03,1.811
2021-05-04,1.811
2021-05-05,1.811
2021-05-06,1.811
2021-05-07,1.811
2021-05-08,1.811
2021-05-09,1.811
2021-05-10,1.811
2021-05-11,1.811
2021-05-12,1.811
2021-05-13,1.811
2021-05-14,1.811
2021-05-15,1.811
2021-05-16,1.811
2021-05-17,1.811
2021-05-18,1.811
2021-05-19,1.811
2021-05-20,1.811
2021-05-21,1.811
2021-05-22,1.811
2021-05-23,1.811
2021-05-24,1.811
2021-05-25,1.811
2021-05-26,1.811
2021-05-27,1.811
2021-05-28,1.811
2021-05-29,1.811
2021-05-30,1.811
2021-05-31,1.811
2021-06-01,1.858
2021-06-02,1.858
2021-06-03,1.858
2021-06-04,1.858
2021-06-05,1.858
2021-06-06,1.858
2021-06-07,1.858
2021-06-08,1.858
2021-06-09,1.858
2021-06-10,1.858
2021-06-11,1.858
2021-06-12,1.858
2021-06-13,1.858
2021-06-14,1.858
2021-06-15,1.858
2021-06-16,1.858
2021-06-17,1.858
2021-06-18,1.858
2021-06-19,1.858
2021-06-20,1.858
2021-06-21,1.858
2021-06-22,1.858
2021-06-23,1.858
2021-06-24,1.858
2021-06-25,1.858
2021-06-26,1.858
2021-06-27,1.858
2021-06-28,1.858
2021-06-29,1.858
2021-06-30,1.858
2021-07-01,1.819
2021-07-02,1.819
2021-07-03,1.819
2021-07-04,1.819
2021-07-05,1.819
2021-07-06,1.819
2021-07-07,1.819
2021-07-08,1.819
2021-07-09,1.819
2021-07-10,1.819
2021-07-11,1.819
2021-07-12,1.819
2021-07-13,1.819
2021-07-14,1.819
2021-07-15,1.819
2021-07-16,1.819
2021-07-17,1.819
2021-07-18,1.819
2021-07-19,1.819
2021-07-20,1.819
2021-07-21,1.819
2021-07-22,1.819
2021-07-23,1.819
2021-07-24,1.819
2021-07-25,1.819
2021-07-26,1.819
2021-07-27,1.819
2021-07-28,1.819
2021-07-29,1.819
2021-07-30,1.819
2021-07-31,1.819
2021-08-01,1.785
2021-08-02,1.785
2021-08-03,1.785
2021-08-04,1.785
2021-08-05,1.785
2021-08-06,1.785
2021-08-07,1.785
2021-08-08,1.785
2021-08-09,1.785
2021-08-10,1.785
2021-08-11,1.785
2021-08-12,1.785
2021-08-13,1.785
2021-08-14,1.785
2021-08-15,1.785
2021-08-16,1.785
2021-08-17,1.785
2021-08-18,1.785
2021-08-19,1.785
2021-08-20,1.785
2021-08-21,1.785
2021-08-22,1.785
2021-08-23,1.785
2021-08-24,1.785
2021-08-25,1.785
2021-08-26,1.785
2021-08-27,1.785
2021-08-28,1.785
2021-08-29,1.785
2021-08-30,1.785
2021-08-31,1.785
2021-09-01,1.904
2021-09-02,1.904
2021-09-03,1.904
2021-09-04,1.904
2021-09-05,1.904
2021-09-06,1.904
2021-09-07,1.904
2021-09-08,1.904
2021-09-09,1.904
2021-09-10,1.904
2021-09-11,1.904
2021-09-12,1.904
2021-09-13,1.904
2021-09-14,1.904
2021-09-15,1.904
2021-09-16,1.904
2021-09-17,1.904
2021-09-18,1.904
2021-09-19,1.904
2021-09-20,1.904
2021-09-21,1.904
2021-09-22,1.904
2021-09-23,1.904
2021-09-24,1.904
2021-09-25,1.904
2021-09-26,1.904
2021-09-27,1.904
2021-09-28,1.904
2021-09-29,1.904
2021-09-30,1.904
2021-10-01,2.256
2021-10-02,2.256
2021-10-03,2.256
2021-10-04,2.256
2021-10-05,2.256
2021-10-06,2.256
2021-10-07,2.256
2021-10-08,2.256
2021-10-09,2.256
2021-10-10,2.256
2021-10-11,2.256
2021-10-12,2.256
2021-10-13,2.256
2021-10-14,2.256
2021-10-15,2.256
2021-10-16,2.256
2021-10-17,2.256
2021-10-18,2.256
2021-10-19,2.256
2021-10-20,2.256
2021-10-21,2.256
2021-10-22,2.256
2021-10-23,2.256
2021-10-24,2.256
2021-10-25,2.256
2021-10-26,2.256
2021-10-27,2.256
2021-10-28,2.256
2021-10-29,2.256
2021-10-30,2.256
2021-10-31,2.256
2021-11-01,2.31
2021-11-02,2.31
2021-11-03,2.31
2021-11-04,2.31
2021-11-05,2.31
2021-11-06,2.31
2021-11-07,2.31
2021-11-08,2.31
2021-11-09,2.31
2021-11-10,2.31
2021-11-11,2.31
2021-11-12,2.31
2021-11-13,2.31
2021-11-14,2.31
2021-11-15,2.31
2021-11-16,2.31
2021-11-17,2.31
2021-11-18,2.31
2021-11-19,2.31
2021-11-20,2.31
2021-11-21,2.31
2021-11-22,2.31
2021-11-23,2.31
2021-11-24,2.31
2021-11-25,2.31
2021-11-26,2.31
2021-11-27,2.31
2021-11-28,2.31
2021-11-29,2.31
2021-11-30,2.31
2021-12-01,2.144
2021-12-02,2.144
2021-12-03,2.144
2021-12-04,2.144
2021-12-05,2.144
2021-12-06,2.144
2021-12-07,2.144
2021-12-08,2.144
2021-12-09,2.144
2021-12-10,2.144
2021-12-11,2.144
2021-12-12,2.144
2021-12-13,2.144
2021-12-14,2.144
2021-12-15,2.144
2021-12-16,2.144
2021-12-17,2.144
2021-12-18,2.144
2021-12-19,2.144
2021-12-20,2.144
2021-12-21,2.144
2021-12-22,2.144
2021-12-23,2.144
2021-12-24,2.144
2021-12-25,2.144
2021-12-26,2.144
2021-12-27,2.144
2021-12-28,2.144
2021-12-29,2.144
2021-12-30,2.144
2021-12-31,2.144
2022-01-01,2.416
2022-01-02,2.416
2022-01-03,2.416
2022-01-04,2.416
2022-01-05,2.416
2022-01-06,2.416
2022-01-07,2.416
2022-01-08,2.416
2022-01-09,2.416
2022-01-10,2.416
2022-01-11,2.416
2022-01-12,2.416
2022-01-13,2.416
2022-01-14,2.416
2022-01-15,2.416
2022-01-16,2.416
2022-01-17,2.416
2022-01-18,2.416
2022-01-19,2.416
2022-01-20,2.416
2022-01-21,2.416
2022-01-22,2.416
2022-01-23,2.416
2022-01-24,2.416
2022-01-25,2.416
2022-01-26,2.416
2022-01-27,2.416
2022-01-28,2.416
2022-01-29,2.416
2022-01-30,2.416
2022-01-31,2.416
2022-02-01,2.632
2022-02-02,2.632
2022-02-03,2.632
2022-02-04,2.632
2022-02-05,2.632
2022-02-06,2.632
2022-02-07,2.632
2022-02-08,2.632
2022-02-09,2.632
2022-02-10,2.632
2022-02-11,2.632
2022-02-12,2.632
2022-02-13,2.632
2022-02-14,2.632
2022-02-15,2.632
2022-02-16,2.632
2022-02-17,2.632
2022-02-18,2.632
2022-02-19,2.632
2022-02-20,2.632
2022-02-21,2.632
2022-02-22,2.632
2022-02-23,2.632
2022-02-24,2.632
2022-02-25,2.632
2022-02-26,2.632
2022-02-27,2.632
2022-02-28,2.632
2022-03-01,2.733
2022-03-02,2.733
2022-03-03,2.733
2022-03-04,2.733
2022-03-05,2.733
2022-03-06,2.733
2022-03-07,2.733
2022-03-08,2.733
2022-03-09,2.733
2022-03-10,2.733
2022-03-11,2.733
2022-03-12,2.733
2022-03-13,2.733
2022-03-14,2.733
2022-03-15,2.733
2022-03-16,2.733
2022-03-17,2.733
2022-03-18,2.733
2022-03-19,2.733
2022-03-20,2.733
2022-03-21,2.733
2022-03-22,2.733
2022-03-23,2.733
2022-03-24,2.733
2022-03-25,2.733
2022-03-26,2.733
2022-03-27,2.733
2022-03-28,2.733
2022-03-29,2.733
2022-03-30,2.733
2022-03-31,2.733
2022-04-01,3.222
2022-04-02,3.222
2022-04-03,3.222
2022-04-04,3.222
2022-04-05,3.222
2022-04-06,3.222
2022-04-07,3.222
2022-04-08,3.222
2022-04-09,3.222
2022-04-10,3.222
2022-04-11,3.222
2022-04-12,3.222
2022-04-13,3.222
2022-04-14,3.222
2022-04-15,3.222
2022-04-16,3.222
2022-04-17,3.222
2022-04-18,3.222
2022-04-19,3.222
2022-04-20,3.222
2022-04-21,3.222
2022-04-22,3.222
2022-04-23,3.222
2022-04-24,3.222
2022-04-25,3.222
2022-04-26,3.222
2022-04-27,3.222
2022-04-28,3.222
2022-04-29,3.222
2022-04-30,3.222
2022-05-01,3.288
2022-05-02,3.288
2022-05-03,3.288
2022-05-04,3.288
2022-05-05,3.288
2022-05-06,3.288
2022-05-07,3.288
2022-05-08,3.288
2022-05-09,3.288
